id,vname,query,duration,gt_s,gt_e,pred_s,pred_e,iou
3226,v_DRI64Xoxy5w.mp4,""" A little boy goes behind a ladder and other people keep walking around.""",59.82,18.84,21.23,19.6,30.4,0.1410034602076124
3227,v_DRI64Xoxy5w.mp4,""" A pinata drops from high above and he hits the pinata using a stick and then someone comes out holding a bowl filled with bags.""",59.82,21.23,59.82,27.5,44.7,0.445711324177248
3228,v_h7cetqsBVn0.mp4,"""There is a line of camels sitting on the ground in the Outback area of Australia.""",232.39,40.67,72.04,24.9,56.5,0.33580823080186667
3229,v_h7cetqsBVn0.mp4,""" there are tourists waiting to get onto the camels to enjoy a camel back ride.""",232.39,72.04,102.25,0.0,20.9,0.0
3230,v_h7cetqsBVn0.mp4,""" Men in red shirts and cowboy hats are helping the tourists get on the camels' backs.""",232.39,102.25,139.43,56.6,116.4,0.17083182421827844
3231,v_h7cetqsBVn0.mp4,""" The camels slowly raise themselves up and begin walking around with the tourists on their backs.""",232.39,139.43,164.99,105.6,176.3,0.3615275813295615
3232,v_h7cetqsBVn0.mp4,""" The tourists are happy as they wave to the camera as they enjoy the camel ride.""",232.39,164.99,182.42,44.5,59.5,0.0
3233,v_h7cetqsBVn0.mp4,""" The camels walk slowly through the dry and muddy grasslands.""",232.39,182.42,211.47,100.3,123.3,0.0
3234,v_h7cetqsBVn0.mp4,""" Then the tourists get off of the camels and walk towards an outdoor dinning area where several tables are arranged with white tablecloths and dinnerware.""",232.39,211.47,217.28,138.9,203.0,0.0
3235,v__9h6NBOPTy8.mp4,"""A martini glass is being filled with vodka.""",88.65,0,10.2,22.6,41.8,0.0
3236,v__9h6NBOPTy8.mp4,""" A woman is shown behind a bar with different alcohol bottles.""",88.65,12.41,41.67,37.3,71.8,0.07358141101195495
3237,v__9h6NBOPTy8.mp4,""" She mixes them together, then decorates the final drink.""",88.65,43,88.65,15.1,59.7,0.22705642420122366
3238,v_DmTI8y6Anvo.mp4,"""A basketball player is seen jumping under a basketball ball net and shooting a ball continuously at the net.""",37.45,0,19.29,24.5,30.5,0.0
3239,v_DmTI8y6Anvo.mp4,""" She continues shooting and the video ends with various text across the screen.""",37.45,18.54,37.45,0.0,28.6,0.2686248331108145
3240,v_seScyTd2XSc.mp4,"""A person holds out cleaning product and a spray bottle with the mixture over a kitchen sink.""",99.31,22.35,35.26,24.7,35.9,0.7793357933579337
3241,v_seScyTd2XSc.mp4,""" The person sprays down the stainless steel sink with detergent in a spray bottle.""",99.31,35.26,45.68,0.0,99.0,0.10525252525252526
3242,v_seScyTd2XSc.mp4,""" A sponge is used to scrub the sing with the cleaning solution.""",99.31,48.17,72.5,0.0,10.2,0.0
3243,v_seScyTd2XSc.mp4,""" The faucet is turned on and is used to rinse out the sink.""",99.31,72.99,83.92,0.0,94.7,0.11541710665258718
3244,v_evj6y2xZCnM.mp4,"""a baby in a screen is shown and someone hits the screen with a hammer.""",214.69,0,7.51,43.5,103.4,0.0
3245,v_evj6y2xZCnM.mp4,""" man is doing skateboard and is felling of the board in different places.""",214.69,7.51,214.69,123.9,131.4,0.03620040544454098
3246,v_evj6y2xZCnM.mp4,""" man is skateboarding going down a large stairs and fells.""",214.69,32.2,44.01,20.8,30.0,0.0
3247,v_evj6y2xZCnM.mp4,"""man is skateboarding down a cement rail in stairs.""",214.69,55.82,69.77,40.3,56.5,0.023074312860536128
3248,v_FnrvqpjHe6I.mp4,"""The young female players are running around the court throwing ball to on each other.""",191.33,0,67.92,119.6,178.3,0.0
3249,v_FnrvqpjHe6I.mp4,""" Some of the players are avoiding the ball, so they continue to run around.""",191.33,58.36,137.76,139.4,177.8,0.0
3250,v_FnrvqpjHe6I.mp4,""" The female players walked as they kicked the ball from one side to the next.""",191.33,85.14,137.76,16.4,25.3,0.0
3251,v_FnrvqpjHe6I.mp4,""" The players kicked the ball to the next person on the opposite side of the court.""",191.33,138.72,191.33,20.8,30.0,0.0
3252,v_PXvqhB91EkA.mp4,"""A small group of people are seen riding exercise bikes next to one another while a woman stands in the middle motivating them.""",52.73,0,27.42,20.4,30.0,0.2340000000000001
3253,v_PXvqhB91EkA.mp4,""" The people continue spinning around on the bikes with some struggling and others continuing to peddle.""",52.73,22.15,51.68,26.6,36.0,0.3183203521842194
3254,v_GEmuTigZlYA.mp4,"""A woman is seen brushing copious amounts of hair off of a dog's body and collecting the fur in her hand.""",91.74,0,80.73,27.6,57.8,0.3740864610429827
3255,v_GEmuTigZlYA.mp4,""" The dog moves his leg a bit as the woman continues brushing and looks back to watch her brush.""",91.74,23.85,90.83,16.9,25.5,0.022318409306100344
3256,v_YAm1JXAtqh4.mp4,"""A person runs down a track and throws a javelin.""",27.08,0,7.45,20.8,30.0,0.0
3257,v_YAm1JXAtqh4.mp4,""" Another person runs down the track and throws a javelin.""",27.08,7.99,27.08,20.9,30.1,0.27951153324287653
3258,v_0_ZLjaAEx5s.mp4,"""The credits of the clip are shown.""",163.98,0.82,1.64,113.0,123.6,0.0
3259,v_0_ZLjaAEx5s.mp4,""" The lady whips her hair from side to side.""",163.98,3.28,7.38,40.4,62.4,0.0
3260,v_0_ZLjaAEx5s.mp4,""" The lady parts her hair.""",163.98,8.2,16.4,63.9,112.7,0.0
3261,v_0_ZLjaAEx5s.mp4,""" The lady brushes her hair, applies gel to her parted hair, and starts to braid her hair.""",163.98,18.86,106.59,31.3,131.4,0.6690065754398437
3262,v_0_ZLjaAEx5s.mp4,""" The lady puts a hair ties around the two braids.""",163.98,108.23,118.07,133.3,153.8,0.0
3263,v_0_ZLjaAEx5s.mp4,""" The lady puts a hat on her head.""",163.98,150.86,154.96,10.0,13.4,0.0
3264,v_0_ZLjaAEx5s.mp4,""" The lady gives a peace sign and waves.""",163.98,159.88,160.7,25.5,35.9,0.0
3265,v_0_ZLjaAEx5s.mp4,""" The credits of the video are shown.""",163.98,162.34,163.16,103.0,141.3,0.0
3266,v_XqW8wjFpGRU.mp4,"""People are dancing and choreographing a routine.""",75.06,0,74.68,17.7,31.9,0.1901446170326727
3267,v_XqW8wjFpGRU.mp4,"""  They jump around and clap at the end.""",75.06,34.15,75.06,25.9,43.8,0.19629780309194464
3268,v_4hbMYlgO8_o.mp4,"""A man is seen kneeling down in a large field around small trees and holding a stick.""",3.61,0,1.52,20.8,30.0,0.0
3269,v_4hbMYlgO8_o.mp4,""" The man then wacks the stick along the grass and moving his arms back and fourth.""",3.61,1.32,3.61,20.9,30.0,0.0
3270,v_6B3qNzgqnpc.mp4,"""A person sitting in a canoe is slowly streaming down a river.""",36.25,0,6.34,17.0,26.6,0.0
3271,v_6B3qNzgqnpc.mp4,""" A shot of a bird is seen off in the distance, as well as another bird.""",36.25,6.34,17.04,25.0,32.3,0.0
3272,v_6B3qNzgqnpc.mp4,""" The canoe keeps floating while various bird are shown sitting in the water as well as the trees.""",36.25,17.94,36.25,15.0,30.0,0.5675294117647058
3273,v_d8M7yIj9jbE.mp4,"""A young man is sitting down in a room talking to three other people serving as news anchors.""",64.11,0,24.04,16.0,48.8,0.16475409836065574
3274,v_d8M7yIj9jbE.mp4,"""The video then flips to a bar and shows Obama playing a game of pool.""",64.11,24.04,48.4,10.6,31.3,0.19206349206349213
3275,v_d8M7yIj9jbE.mp4,"""After,the four people begin talking again about the former president and his attire.""",64.11,48.72,64.11,13.3,24.8,0.0
3276,v_KmhzUY2ooCw.mp4,"""A backyard seen appears with several people outside.""",97.39,0,46.26,16.7,34.4,0.3826199740596628
3277,v_KmhzUY2ooCw.mp4,""" The people are playing a game of croquette, taking turns with the bat and hitting the balls.""",97.39,50.15,97.39,49.9,80.3,0.634870499052432
3278,v_HKgnushHynQ.mp4,"""People side dive into a swimming pool.""",234.7,61.02,80.97,19.0,34.8,0.0
3279,v_HKgnushHynQ.mp4,""" People are standing in a swimming pool.""",234.7,80.97,95.05,164.4,203.5,0.0
3280,v_HKgnushHynQ.mp4,""" Girls are dancing on the lawn in swim suits.""",234.7,96.23,111.48,13.5,41.8,0.0
3281,v_HKgnushHynQ.mp4,""" People are jumping up and down in a swimming pool with their arms around each other.""",234.7,120.87,129.09,31.6,132.2,0.08170974155069582
3282,v_HKgnushHynQ.mp4,""" People begin playing water polo in the swimming pool.""",234.7,134.95,230.01,103.6,174.8,0.31524404714816884
3283,v_MyPQ_e4dGDw.mp4,"""A lemon sits on a cutting board.""",217.57,0,13.05,14.3,24.5,0.0
3284,v_MyPQ_e4dGDw.mp4,""" Someone chops the lemon and squeezes it into a glass.""",217.57,14.14,41.34,114.5,126.9,0.0
3285,v_MyPQ_e4dGDw.mp4,""" The other half is squeezed in.""",217.57,40.25,63.1,134.8,173.6,0.0
3286,v_MyPQ_e4dGDw.mp4,""" They then add sugar to the mix.""",217.57,69.62,110.96,179.0,224.9,0.0
3287,v_KNzFJses9jc.mp4,"""A large crane is seen sitting on the ground and leads into a man using tools on a wall.""",151.21,1.51,54.44,53.8,70.9,0.00922323101311429
3288,v_KNzFJses9jc.mp4,""" The camera continues to watch the person work as he uses the tool to create sparks on the wall.""",151.21,52.17,148.94,56.6,94.8,0.394750439185698
3289,v_H-fl49tiqGE.mp4,"""women are in rubbers sliding down a snowy hill.""",59.05,0,36.91,35.2,54.3,0.03149171270718221
3290,v_H-fl49tiqGE.mp4,""" women stands and laugh and walks.""",59.05,36.91,59.05,13.5,23.0,0.0
3291,v_M2ntILX6VP0.mp4,"""A baby calf is seen running around a sand pit when a man riding a horse and swinging a rope begins to chase him.""",213.28,5.33,83.18,122.7,180.0,0.0
3292,v_M2ntILX6VP0.mp4,""" The man ties up the calf and rides away while the video leads into shots of a horse kicking a rider off of it's back.""",213.28,61.85,174.89,109.7,185.0,0.5293544457978074
3293,v_M2ntILX6VP0.mp4,""" More shots are shown of horses kicking riders off while people grab the horse in the end.""",213.28,157.82,205.81,126.5,147.6,0.0
3294,v_1GzrcmQ5Pcc.mp4,"""People are running around playing dodge ball.""",160.31,0,160.31,25.9,39.3,0.08358804815669639
3295,v_1GzrcmQ5Pcc.mp4,""" A woman is holding a camera taking a picture.""",160.31,28.05,28.86,25.3,62.4,0.02183288409703501
3296,v_1GzrcmQ5Pcc.mp4,""" A woman in a blue shirt poses with a man for a picture.""",160.31,58.51,61.72,40.6,58.4,0.0
3297,v_0L959X4oxaY.mp4,"""A man is standing on top of a hill.""",59.1,0,5.61,15.3,35.4,0.0
3298,v_0L959X4oxaY.mp4,""" A woman is seated on a sled.""",59.1,6.2,26,25.6,39.6,0.011976047904191574
3299,v_0L959X4oxaY.mp4,""" She is then released down the hill, moving quickly.""",59.1,27.18,59.1,15.0,37.6,0.23628117913832203
3300,v_g7l-Y_bgPkI.mp4,"""Several people are watching a man in a white hat on a tennis court.""",27.38,0,26.56,16.4,31.7,0.32050473186119877
3301,v_g7l-Y_bgPkI.mp4,""" The man in the white hat is holding his hand up.""",27.38,8.9,13.14,21.4,29.7,0.0
3302,v_g7l-Y_bgPkI.mp4,""" The ball is served and it goes outside the court.""",27.38,13.96,16.56,15.2,25.6,0.11683848797250854
3303,v_g7l-Y_bgPkI.mp4,""" The ball is thrown to the man in the white hat.""",27.38,18.21,22.72,14.6,22.0,0.46674876847290636
3304,v_g7l-Y_bgPkI.mp4,""" The man in the white hat prepares to serve the ball.""",27.38,22.04,26.83,0.0,10.5,0.0
3305,v_pmn8_4zKo7I.mp4,"""A man is outside smoking a cigarette with his friend.""",74.91,0,11.24,20.8,30.0,0.0
3306,v_pmn8_4zKo7I.mp4,""" They are just sitting out relaxing blowing smoke.""",74.91,11.24,35.96,34.6,45.3,0.039929536112742206
3307,v_pmn8_4zKo7I.mp4,""" Another man with a camera walks by while they sit chatting.""",74.91,35.21,53.56,20.9,30.1,0.0
3308,v_pmn8_4zKo7I.mp4,""" Its a nice day to just relax and have a smoke outside with friends.""",74.91,53.93,74.91,25.4,34.6,0.0
3309,v_GgfyTMpHfnI.mp4,"""We see a girl with a braid then shaking  loose curls in her hair.""",214.6,0,17.17,26.2,166.8,0.0
3310,v_GgfyTMpHfnI.mp4,""" We watch the girl as she curls and braids her hair.""",214.6,17.17,186.7,125.3,178.0,0.3108594349082759
3311,v_GgfyTMpHfnI.mp4,""" The girl using a curling iron and curls her hair.""",214.6,24.68,61.16,25.0,40.2,0.4166666666666668
3312,v_GgfyTMpHfnI.mp4,""" She then braids and twists her hair into a side braid.""",214.6,62.23,179.19,108.9,177.6,0.5873803009575922
3313,v_GgfyTMpHfnI.mp4,""" The girl shows us the back of her hair and then curls the bottom with a curling iron.""",214.6,180.26,186.7,162.0,190.9,0.22283737024221442
3314,v_GgfyTMpHfnI.mp4,""" The girl makes faces and the ending title screen then loads.""",214.6,190.99,214.6,0.0,23.8,0.0
3315,v_zPZGjZES31A.mp4,"""The camera pans a residence's yard.""",110.77000000000001,0,12.19,69.5,86.4,0.0
3316,v_zPZGjZES31A.mp4,""" A man wearing a white hoodie and black warm ups with white stripes  is mowing the yard with a push lawn mower.""",110.77000000000001,12.74,74.22,0.0,9.9,0.0
3317,v_zPZGjZES31A.mp4,""" The camera captures a rain storm starting and raining over the yard while the man continues to mow the yard.""",110.77000000000001,75.33,110.77,32.3,43.4,0.0
3318,v_Ug3pM64HhK4.mp4,"""A Woman is braiding her hair.""",174.88,0,174.01,29.3,41.3,0.06896155393368196
3319,v_Ug3pM64HhK4.mp4,""" She is Crossing the strands.""",174.88,13.12,62.08,21.4,37.0,0.3186274509803922
3320,v_Ug3pM64HhK4.mp4,""" Her braid is done on one side and she continues on the next.""",174.88,62.08,129.41,129.0,157.7,0.004287805898347591
3321,v_Ug3pM64HhK4.mp4,""" Crossing and adding hair to the braid.""",174.88,72.58,126.79,48.3,62.6,0.0
3322,v_Ug3pM64HhK4.mp4,""" She finishes and turns around and puts the back into a  ponytail.""",174.88,140.78,174.88,106.3,130.9,0.0
3323,v_MoVZoCmkdjY.mp4,"""A man and a woman sit behind a table.""",160.17000000000002,0,148.96,106.6,133.0,0.17722878625134267
3324,v_MoVZoCmkdjY.mp4,""" The man pours a drink into several glasses on the table.""",160.17000000000002,10.41,40.84,20.0,30.0,0.3286230693394676
3325,v_MoVZoCmkdjY.mp4,""" A woman is making a drink on the table.""",160.17000000000002,46.45,80.09,10.9,36.5,0.0
3326,v_MoVZoCmkdjY.mp4,""" She pours a blue bottle into the drink.""",160.17000000000002,80.09,81.69,105.5,155.6,0.0
3327,v_MoVZoCmkdjY.mp4,""" She pours the drink into smaller glasses on the table.""",160.17000000000002,136.15,145.76,44.9,104.9,0.0
3328,v_HV_yqsiFoKA.mp4,"""man wearing a black vest is alone on a ring wrestling with another man who is kneeling on the floor.""",30.79,0,6.16,0.0,13.9,0.44316546762589926
3329,v_HV_yqsiFoKA.mp4,""" two other men gets in the ring and are wresting the man in the center.""",30.79,6.16,30.79,18.1,30.3,0.49533089727974017
3330,v_HV_yqsiFoKA.mp4,""" people are around the ring wtching the wrest.""",30.79,0,30.79,22.3,30.5,0.26632023384215653
3331,v_HV_yqsiFoKA.mp4,""" three journalists are standing wearing suits and watch the men in the ring.""",30.79,13.39,16.16,13.4,28.5,0.18266048974189278
3332,v_Bbb8CybvMlk.mp4,"""An introduction comes onto the screen for a video about wrapping gifts.""",213.09,0,4.26,11.0,36.6,0.0
3333,v_Bbb8CybvMlk.mp4,""" Several different close up shots are shows of wrapped gifts and gift wrapping supplies.""",213.09,4.26,43.68,105.0,119.2,0.0
3334,v_Bbb8CybvMlk.mp4,""" A person comes onto the screen and begins to wrap a gift.""",213.09,43.68,75.65,142.6,191.4,0.0
3335,v_Bbb8CybvMlk.mp4,""" She decorates the gift with ribbons and attachments to embellish it.""",213.09,75.65,117.2,105.0,147.0,0.1709880868955852
3336,v_Bbb8CybvMlk.mp4,""" Several other gift wrapping ideas are then shown on the one after the other.""",213.09,117.2,206.7,109.4,149.8,0.33504624871531363
3337,v_Bbb8CybvMlk.mp4,""" The video ends with the closing credits shown on the screen.""",213.09,206.7,213.09,0.0,24.4,0.0
3338,v_HiEClhlj5_A.mp4,"""A camera pans down a long list and leads into a group of men and one speaking to them all.""",154.74,0,16.25,123.9,144.3,0.0
3339,v_HiEClhlj5_A.mp4,""" Two men shake hands and begin rolling paint along a long paper.""",154.74,18.57,48.74,54.3,71.7,0.0
3340,v_HiEClhlj5_A.mp4,""" They race to put the paper on a long wall and photographs of men measuring the wall follow.""",154.74,47.2,111.41,33.5,61.7,0.18611218072134514
3341,v_HiEClhlj5_A.mp4,""" The men fist bump another and shake hands as the men continue writing down notes and pictures of high scores shown.""",154.74,116.05,154.74,54.5,87.0,0.0
3342,v_IOoj4yWCoPg.mp4,"""A woman is sitting outside her home and washing her clothes in a tub filled with water and soap.""",79.11,13.05,34.41,16.3,29.7,0.6273408239700375
3343,v_IOoj4yWCoPg.mp4,""" She removes the clothes from the tub and then soaks them in another tub filled with water.""",79.11,34.41,54.59,43.6,58.6,0.4543199669284828
3344,v_IOoj4yWCoPg.mp4,""" She puts the water hose into the water tub.""",79.11,54.59,74.36,29.7,66.6,0.26892073443797565
3345,v_IOoj4yWCoPg.mp4,""" She adds more clothes in the soapy water and continues washing the clothes.""",79.11,74.36,77.92,25.5,41.0,0.0
3346,v_xMQcYD044z4.mp4,"""old man is standing in front of a young man talking to him.""",95.62,0,16.73,21.6,30.8,0.0
3347,v_xMQcYD044z4.mp4,""" young man is in the middle of stage and its spreading white cram on his hands and walks making deep beraths.""",95.62,16.73,49.24,0.0,30.3,0.2755889520714866
3348,v_xMQcYD044z4.mp4,""" man is ready to lifting weight in middle of a white stage and people behind jim is clapping.""",95.62,49.24,95.62,10.6,34.3,0.0
3349,v_0-CYG7bH54A.mp4,"""An intro leads into several shots of various ingredients laid out on a wooden board, followed by a set of hands cutting up certain ingredients.""",125.83,0,25.79,34.7,56.7,0.0
3350,v_0-CYG7bH54A.mp4,""" A person then grades some cheese into a bowl and breaks open the pasta.""",125.83,26.42,47.19,15.1,39.8,0.41695232159551254
3351,v_0-CYG7bH54A.mp4,""" They put the pasta into a bowl as well as fry the shrimp and puts all the ingredients into one pan together.""",125.83,46.56,101.92,0.0,30.9,0.0
3352,v_0-CYG7bH54A.mp4,""" The person then serves the food onto a plate and text appears across the screen.""",125.83,102.55,125.83,47.8,96.4,0.0
3353,v_GwJ9DmiW8dk.mp4,"""A woman in a purple bodysuit and wearing a bib on her back approaches a wooden balance beam in front of a large audience who is cheering her on.""",97.06,0,6.31,36.7,91.6,0.0
